sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
estimation,straddle,section 3,UNG,2012,10,0.0074170907235435925,0.004611254295532651,0.005055841924398631,0.005495385798513207,0.006728114770173037,0.009391369779758628,0.010332335500600613,0.010752759929071246,0.0,0.0,0.0018542726808858981,0.0016820286925432592,0.0037085453617717963,0.0033640573850865184,0.005562818042657694,0.005046086077629778,0.0074170907235435925,0.006728114770173037
estimation,straddle,section 3,UNG,2013,12,0.010025050355322576,0.006926683716965054,0.0073050289476671625,0.007863736354104561,0.010080712682943159,0.011952191235059773,0.01223816390878203,0.013177037686240114,0.0,0.0,0.002506262588830644,0.0025201781707357897,0.005012525177661288,0.0050403563414715795,0.007518787766491931,0.007560534512207369,0.010025050355322576,0.010080712682943159
estimation,straddle,section 3,UNG,2014,12,0.017380422686942017,0.006112591605596274,0.006371878207321247,0.006826175490559049,0.008713942307692315,0.028947486535008997,0.037756055363321835,0.04275243787354516,0.0,0.0,0.004345105671735504,0.0021784855769230787,0.008690211343471008,0.0043569711538461574,0.013035317015206513,0.006535456730769236,0.017380422686942017,0.008713942307692315
estimation,straddle,section 3,UNG,2015,12,0.04241985966919876,0.025533609429754703,0.02772501890915202,0.03086458794510154,0.03764420157862781,0.045272435897435875,0.05208472686733555,0.07143308234151077,0.0,0.0,0.01060496491729969,0.009411050394656952,0.02120992983459938,0.018822100789313904,0.031814894751899074,0.028233151183970857,0.04241985966919876,0.03764420157862781
estimation,straddle,section 3,UNG,2016,12,0.046217400991949605,0.01970331233489127,0.0233310549100023,0.03146110789422891,0.04526387669495657,0.05716195888350323,0.07060671903727224,0.07933076552720265,0.0,0.0,0.011554350247987401,0.011315969173739143,0.023108700495974802,0.022631938347478286,0.034663050743962205,0.03394790752121743,0.046217400991949605,0.04526387669495657
estimation,straddle,section 3,UNG,2017,12,0.04570431060811316,0.028212851405622474,0.036376274328081555,0.03902714932126693,0.0458715596330275,0.04861262044483084,0.06386791503070575,0.06571428571428574,0.0,0.0,0.01142607765202829,0.011467889908256874,0.02285215530405658,0.02293577981651375,0.03427823295608487,0.03440366972477062,0.04570431060811316,0.0458715596330275
estimation,straddle,section 3,UNG,2018,12,0.030395305479499906,0.020061943476577623,0.022325581395348855,0.023586465336713325,0.028043478260869538,0.03233410302930345,0.048516699380990715,0.050750628460448116,0.0,0.0,0.0075988263698749765,0.0070108695652173845,0.015197652739749953,0.014021739130434769,0.02279647910962493,0.021032608695652155,0.030395305479499906,0.028043478260869538
estimation,straddle,section 3,UNG,2019,12,0.03884983339125438,0.012020493956910152,0.012911410758300719,0.02484051036682615,0.04145189003436427,0.05212418300653596,0.058496732026143805,0.06402233561182248,0.0,0.0,0.009712458347813596,0.010362972508591067,0.01942491669562719,0.020725945017182133,0.029137375043440786,0.0310889175257732,0.03884983339125438,0.04145189003436427
estimation,straddle,section 3,UNG,2020,12,0.01285398968139109,0.007919964911547853,0.007983721521747011,0.009243292923103838,0.013197586726998504,0.014501432530177083,0.018655520022830493,0.01906871395564611,0.0,0.0,0.0032134974203477727,0.003299396681749626,0.006426994840695545,0.006598793363499252,0.009640492261043318,0.009898190045248879,0.01285398968139109,0.013197586726998504
estimation,straddle,section 3,UNG,2021,12,0.025677310005327563,0.013590634717395272,0.014146644573322296,0.015581232492997203,0.020266182698124625,0.02849568247235269,0.047367885144078976,0.054980214810627426,0.0,0.0,0.006419327501331891,0.005066545674531156,0.012838655002663782,0.010133091349062312,0.01925798250399567,0.01519963702359347,0.025677310005327563,0.020266182698124625
estimation,straddle,section 3,UNG,ALL,170,0.029332089201935783,0.006791387059040803,0.007949205288330983,0.012698799091204166,0.02419512195121949,0.04271331738437003,0.053813453363340785,0.06588744588744587,0.0,0.0,0.007333022300483946,0.006048780487804872,0.014666044600967891,0.012097560975609744,0.021999066901451838,0.018146341463414616,0.029332089201935783,0.02419512195121949
estimation,straddle,section 3,USO,2007,8,0.045522480111348934,0.022040907069808807,0.026740773677189876,0.031664910432033705,0.04768348127300283,0.05512504402958789,0.06398348813209499,0.07000343997248026,0.0,0.0,0.011380620027837234,0.011920870318250707,0.022761240055674467,0.023841740636501414,0.0341418600835117,0.035762610954752125,0.045522480111348934,0.04768348127300283
estimation,straddle,section 3,USO,2008,12,0.03445924876282815,0.0180357142857143,0.01830538393645191,0.019417475728155314,0.025779360565551336,0.03723723723723725,0.03978378378378379,0.07481690140845068,0.0,0.0,0.008614812190707038,0.006444840141387834,0.017229624381414076,0.012889680282775668,0.025844436572121113,0.019334520424163504,0.03445924876282815,0.025779360565551336
estimation,straddle,section 3,USO,2009,12,0.020251495338723172,0.006591170825335898,0.007953905249679902,0.015425888665325294,0.02174027201596384,0.026849315068493158,0.02882668254913635,0.02978818283166108,0.0,0.0,0.005062873834680793,0.00543506800399096,0.010125747669361586,0.01087013600798192,0.01518862150404238,0.016305204011972878,0.020251495338723172,0.02174027201596384
estimation,straddle,section 3,USO,2010,12,0.008014371046677534,0.005466374269005854,0.005897407366195617,0.006509037245386498,0.007616025004099831,0.009193403930246043,0.010610633173464244,0.011543947193399953,0.0,0.0,0.0020035927616693836,0.0019040062510249577,0.004007185523338767,0.0038080125020499155,0.00601077828500815,0.005712018753074873,0.008014371046677534,0.007616025004099831
estimation,straddle,section 3,USO,2011,12,0.005622003226448868,0.0033566675598428043,0.003486010830324909,0.0038552829813240795,0.005043191056910574,0.007088032581453641,0.007816243906469476,0.008772557004523064,0.0,0.0,0.001405500806612217,0.0012607977642276435,0.002811001613224434,0.002521595528455287,0.004216502419836651,0.0037823932926829306,0.005622003226448868,0.005043191056910574
estimation,straddle,section 3,USO,2012,12,0.007118415621184367,0.00431864444077681,0.0045880579406174255,0.005933014354066991,0.006617207654972386,0.008116146594747197,0.010020493553069774,0.010906362545018016,0.0,0.0,0.0017796039052960918,0.0016543019137430965,0.0035592078105921836,0.003308603827486193,0.0053388117158882755,0.00496290574122929,0.007118415621184367,0.006617207654972386
estimation,straddle,section 3,USO,2013,12,0.0077564096695005615,0.005496600650310367,0.005923048464668891,0.006380019351717444,0.006944779358572448,0.009331714337110976,0.010870502046972645,0.011216369837059488,0.0,0.0,0.0019391024173751404,0.001736194839643112,0.0038782048347502807,0.003472389679286224,0.005817307252125421,0.005208584518929336,0.0077564096695005615,0.006944779358572448
estimation,straddle,section 3,USO,2014,12,0.009563594461988373,0.007194244604316553,0.007238178922510853,0.007722350434936985,0.008461235733962968,0.010952932361555723,0.011637912047573605,0.013858249991960647,0.0,0.0,0.002390898615497093,0.002115308933490742,0.004781797230994186,0.004230617866981484,0.00717269584649128,0.006345926800472226,0.009563594461988373,0.008461235733962968
estimation,straddle,section 3,USO,2015,12,0.011207701981358406,0.007199792960662533,0.007451971688574319,0.009378872931398989,0.011399320342409746,0.012783144570286486,0.014172932330827082,0.015115207373271902,0.0,0.0,0.0028019254953396016,0.0028498300856024364,0.005603850990679203,0.005699660171204873,0.008405776486018805,0.00854949025680731,0.011207701981358406,0.011399320342409746
estimation,straddle,section 3,USO,2016,12,0.016263894420346266,0.009539473684210504,0.010584795321637384,0.012393162393162377,0.016395400925787666,0.019595490716180358,0.02163418290854574,0.023798627002288346,0.0,0.0,0.004065973605086566,0.0040988502314469166,0.008131947210173133,0.008197700462893833,0.0121979208152597,0.01229655069434075,0.016263894420346266,0.016395400925787666
estimation,straddle,section 3,USO,2017,12,0.023569614420898933,0.015834575260804784,0.016449013614893038,0.017873651771956864,0.023507805325987154,0.027623211446740875,0.031973434535104386,0.03299617277200655,0.0,0.0,0.005892403605224733,0.005876951331496788,0.011784807210449466,0.011753902662993577,0.0176772108156742,0.017630853994490367,0.023569614420898933,0.023507805325987154
estimation,straddle,section 3,USO,2018,12,0.020714833637545612,0.012436974789915957,0.013058174702010298,0.016468135795116155,0.021972734562951082,0.024542682926829255,0.027270642201834814,0.02857045049979459,0.0,0.0,0.005178708409386403,0.005493183640737771,0.010357416818772806,0.010986367281475541,0.015536125228159208,0.01647955092221331,0.020714833637545612,0.021972734562951082
estimation,straddle,section 3,USO,2019,12,0.014736281756389644,0.01100933908045978,0.011549646863315336,0.012048192771084338,0.013452509931383184,0.016209767964071864,0.019917212554756206,0.021538941782425432,0.0,0.0,0.003684070439097411,0.003363127482845796,0.007368140878194822,0.006726254965691592,0.011052211317292233,0.010089382448537389,0.014736281756389644,0.013452509931383184
estimation,straddle,section 3,USO,2020,11,0.017377219830307673,0.008197208197208206,0.010989010989011,0.012392552319047453,0.014981273408239673,0.019175559679851517,0.033259423503325974,0.03329637841832965,0.0,0.0,0.004344304957576918,0.003745318352059918,0.008688609915153836,0.007490636704119836,0.013032914872730755,0.011235955056179754,0.017377219830307673,0.014981273408239673
estimation,straddle,section 3,USO,2021,12,0.018256252519013944,0.011649525316455692,0.012990578579272863,0.01660862913277449,0.018605428841585774,0.019940244623572193,0.02317400465786849,0.024484171798313845,0.0,0.0,0.004564063129753486,0.004651357210396443,0.009128126259506972,0.009302714420792887,0.013692189389260458,0.01395407163118933,0.018256252519013944,0.018605428841585774
estimation,straddle,section 3,USO,ALL,175,0.016718506636451552,0.004963414634146346,0.006326471570045608,0.008000128002048041,0.013157894736842115,0.020581048058647824,0.029675153643546982,0.03558663558663555,0.0,0.0,0.004179626659112888,0.0032894736842105287,0.008359253318225776,0.0065789473684210575,0.012538879977338664,0.009868421052631585,0.016718506636451552,0.013157894736842115
estimation,strip,section 3,ALL,2007,16,0.11897409581274142,0.07905615309429821,0.08704743058680434,0.09970777953188216,0.11946707878565355,0.1339309634305594,0.14291596052051542,0.15262406813466345,0.0,0.0,0.029743523953185354,0.029866769696413387,0.05948704790637071,0.05973353939282677,0.08923057185955606,0.08960030908924016,0.11897409581274142,0.11946707878565355
estimation,strip,section 3,ALL,2008,31,0.08044237638701779,0.04484797419217368,0.04902952009265932,0.06000980365986856,0.07499035748932642,0.08854508355470914,0.11484289826746555,0.15125684750111323,0.0,0.0,0.020110594096754447,0.018747589372331605,0.040221188193508894,0.03749517874466321,0.06033178229026334,0.056242768116994815,0.08044237638701779,0.07499035748932642
estimation,strip,section 3,ALL,2009,48,0.0793427318481874,0.03603647514390907,0.05104091876059306,0.05952361083845228,0.0690363526088302,0.10160034167773936,0.11533529791370677,0.12855451437529677,0.0,0.0,0.01983568296204685,0.01725908815220755,0.0396713659240937,0.0345181763044151,0.05950704888614054,0.05177726445662265,0.0793427318481874,0.0690363526088302
estimation,strip,section 3,ALL,2010,45,0.03678957221567604,0.020681862722187378,0.023423661747727403,0.02688347849932707,0.03301491100023257,0.044262386723702876,0.05485019013910403,0.0584078620749664,0.0,0.0,0.00919739305391901,0.008253727750058143,0.01839478610783802,0.016507455500116286,0.02759217916175703,0.02476118325017443,0.03678957221567604,0.03301491100023257
estimation,strip,section 3,ALL,2011,44,0.02998897746163824,0.01476094829850207,0.018253854622742906,0.02006430618215021,0.025202135780501615,0.031779811571725554,0.046052001507011595,0.06278958048125241,0.0,0.0,0.00749724436540956,0.006300533945125404,0.01499448873081912,0.012601067890250808,0.02249173309622868,0.01890160183537621,0.02998897746163824,0.025202135780501615
estimation,strip,section 3,ALL,2012,48,0.03374320585477488,0.018974896235676213,0.020270223483537235,0.02571683561299035,0.030718357273020715,0.03724425279762801,0.05109304475447337,0.05768080526314057,0.0,0.0,0.00843580146369372,0.007679589318255179,0.01687160292738744,0.015359178636510358,0.02530740439108116,0.023038767954765536,0.03374320585477488,0.030718357273020715
estimation,strip,section 3,ALL,2013,48,0.03494769739467576,0.019282707301950575,0.021053658656993202,0.025979177463366455,0.029703864195581374,0.04158007453511463,0.050432063088502954,0.06263065003374102,0.0,0.0,0.00873692434866894,0.0074259660488953435,0.01747384869733788,0.014851932097790687,0.026210773046006816,0.02227789814668603,0.03494769739467576,0.029703864195581374
estimation,strip,section 3,ALL,2014,48,0.058115690639953026,0.020644674885919822,0.02446595816280221,0.03380581850134595,0.051355402752350315,0.07395670894568857,0.1011814907248329,0.11670410649193545,0.0,0.0,0.014528922659988256,0.012838850688087579,0.029057845319976513,0.025677701376175158,0.04358676797996477,0.03851655206426274,0.058115690639953026,0.051355402752350315
estimation,strip,section 3,ALL,2015,48,0.06349312439086603,0.030327645044075972,0.03174456787498955,0.0403243399878741,0.051321264784937606,0.08018855458563574,0.11425850210500461,0.11783849560096088,0.0,0.0,0.015873281097716508,0.012830316196234402,0.031746562195433016,0.025660632392468803,0.04761984329314953,0.03849094858870321,0.06349312439086603,0.051321264784937606
estimation,strip,section 3,ALL,2016,48,0.06209020979184889,0.025127970890626423,0.027471234121664426,0.038685254425996046,0.04880181694133385,0.0831671073001588,0.12152338531884825,0.13113643978409276,0.0,0.0,0.015522552447962223,0.012200454235333462,0.031045104895924446,0.024400908470666925,0.04656765734388667,0.03660136270600039,0.06209020979184889,0.04880181694133385
estimation,strip,section 3,ALL,2017,45,0.0548467736674408,0.026205598278734418,0.029177912347075383,0.035737383681379756,0.05568756775353627,0.06486755560664939,0.08092481988388803,0.08605529223583329,0.0,0.0,0.0137116934168602,0.013921891938384067,0.0274233868337204,0.027843783876768134,0.0411350802505806,0.0417656758151522,0.0548467736674408,0.05568756775353627
estimation,strip,section 3,ALL,2018,48,0.05768904689053198,0.031894453845190476,0.03378113523565905,0.04035592949362836,0.05804955977603581,0.06883312856424599,0.07895682434716043,0.09003470137673185,0.0,0.0,0.014422261722632996,0.014512389944008953,0.02884452344526599,0.029024779888017906,0.04326678516789899,0.04353716983202686,0.05768904689053198,0.05804955977603581
estimation,strip,section 3,ALL,2019,48,0.053324757973307206,0.0158466330391683,0.0232753827171202,0.04132392719962937,0.05322373113526879,0.06502503710578729,0.0766303097727448,0.09436590130389698,0.0,0.0,0.013331189493326802,0.013305932783817198,0.026662378986653603,0.026611865567634396,0.0399935684799804,0.039917798351451594,0.053324757973307206,0.05322373113526879
